"id","sp","rep","site","ind","twig","treatcode","warm","photo","chill"
"CORCOR08_HF_04","CORCOR","08","HF","CORCOR08_HF","04","WL0","warm","long","chill0"
"CORCOR08_SH_01","CORCOR","08","SH","CORCOR08_SH","01","WL0","warm","long","chill0"
"CORCOR08_SH_02","CORCOR","08","SH","CORCOR08_SH","02","CL0","cool","long","chill0"
"CORCOR08_SH_03","CORCOR","08","SH","CORCOR08_SH","03","WS0","warm","short","chill0"
"CORCOR08_SH_04","CORCOR","08","SH","CORCOR08_SH","04","CS0","cool","short","chill0"
"CORCOR09_HF_01","CORCOR","09","HF","CORCOR09_HF","01","WS0","warm","short","chill0"
"CORCOR09_HF_02","CORCOR","09","HF","CORCOR09_HF","02","CS0","cool","short","chill0"
"CORCOR09_HF_03","CORCOR","09","HF","CORCOR09_HF","03","WL0","warm","long","chill0"
"CORCOR09_HF_04","CORCOR","09","HF","CORCOR09_HF","04","CL0","cool","long","chill0"
"CORCOR09_SH_01","CORCOR","09","SH","CORCOR09_SH","01","CL0","cool","long","chill0"
"CORCOR09_SH_02","CORCOR","09","SH","CORCOR09_SH","02","CS0","cool","short","chill0"
"CORCOR09_SH_03","CORCOR","09","SH","CORCOR09_SH","03","WS0","warm","short","chill0"
"CORCOR09_SH_04","CORCOR","09","SH","CORCOR09_SH","04","WL0","warm","long","chill0"
"CORCOR10_HF_01","CORCOR","10","HF","CORCOR10_HF","01","WS0","warm","short","chill0"
"CORCOR10_HF_02","CORCOR","10","HF","CORCOR10_HF","02","CS0","cool","short","chill0"
"CORCOR10_HF_03","CORCOR","10","HF","CORCOR10_HF","03","WL0","warm","long","chill0"
"CORCOR10_HF_04","CORCOR","10","HF","CORCOR10_HF","04","CL0","cool","long","chill0"
"CORCOR10_SH_01","CORCOR","10","SH","CORCOR10_SH","01","WS0","warm","short","chill0"
"CORCOR10_SH_02","CORCOR","10","SH","CORCOR10_SH","02","WL0","warm","long","chill0"
"CORCOR10_SH_03","CORCOR","10","SH","CORCOR10_SH","03","CL0","cool","long","chill0"
"CORCOR10_SH_04","CORCOR","10","SH","CORCOR10_SH","04","CS0","cool","short","chill0"
"CORCOR11_SH_01","CORCOR","11","SH","CORCOR11_SH","01","WS0","warm","short","chill0"
"CORCOR11_SH_02","CORCOR","11","SH","CORCOR11_SH","02","WL0","warm","long","chill0"
"CORCOR11_SH_03","CORCOR","11","SH","CORCOR11_SH","03","CS0","cool","short","chill0"
"CORCOR11_SH_04","CORCOR","11","SH","CORCOR11_SH","04","CL0","cool","long","chill0"
"FAGGRA02_SH_01","FAGGRA","02","SH","FAGGRA02_SH","01","CL2","cool","long","chill2"
"FAGGRA02_SH_02","FAGGRA","02","SH","FAGGRA02_SH","02","WL0","warm","long","chill0"
"FAGGRA02_SH_03","FAGGRA","02","SH","FAGGRA02_SH","03","WL2","warm","long","chill2"
"FAGGRA02_SH_04","FAGGRA","02","SH","FAGGRA02_SH","04","WS1","warm","short","chill1"
"FAGGRA02_SH_05","FAGGRA","02","SH","FAGGRA02_SH","05","WS2","warm","short","chill2"
"FAGGRA02_SH_06","FAGGRA","02","SH","FAGGRA02_SH","06","CS0","cool","short","chill0"
"FAGGRA02_SH_07","FAGGRA","02","SH","FAGGRA02_SH","07","CL1","cool","long","chill1"
"FAGGRA02_SH_08","FAGGRA","02","SH","FAGGRA02_SH","08","CS1","cool","short","chill1"
"FAGGRA02_SH_09","FAGGRA","02","SH","FAGGRA02_SH","09","WL1","warm","long","chill1"
"FAGGRA02_SH_10","FAGGRA","02","SH","FAGGRA02_SH","10","CL0","cool","long","chill0"
"FAGGRA02_SH_11","FAGGRA","02","SH","FAGGRA02_SH","11","CS2","cool","short","chill2"
"FAGGRA02_SH_12","FAGGRA","02","SH","FAGGRA02_SH","12","WS0","warm","short","chill0"
"FAGGRA03_HF_01","FAGGRA","03","HF","FAGGRA03_HF","01","WL0","warm","long","chill0"
"FAGGRA03_HF_02","FAGGRA","03","HF","FAGGRA03_HF","02","CL2","cool","long","chill2"
"FAGGRA03_HF_03","FAGGRA","03","HF","FAGGRA03_HF","03","CS1","cool","short","chill1"
"FAGGRA03_HF_04","FAGGRA","03","HF","FAGGRA03_HF","04","CL1","cool","long","chill1"
"FAGGRA03_HF_05","FAGGRA","03","HF","FAGGRA03_HF","05","WS1","warm","short","chill1"
"FAGGRA03_HF_06","FAGGRA","03","HF","FAGGRA03_HF","06","WS2","warm","short","chill2"
"FAGGRA03_HF_07","FAGGRA","03","HF","FAGGRA03_HF","07","WL1","warm","long","chill1"
"FAGGRA03_HF_08","FAGGRA","03","HF","FAGGRA03_HF","08","CS2","cool","short","chill2"
"FAGGRA03_HF_09","FAGGRA","03","HF","FAGGRA03_HF","09","WS0","warm","short","chill0"
"FAGGRA03_HF_10","FAGGRA","03","HF","FAGGRA03_HF","10","CL0","cool","long","chill0"
"FAGGRA03_HF_11","FAGGRA","03","HF","FAGGRA03_HF","11","WL2","warm","long","chill2"
"FAGGRA03_HF_12","FAGGRA","03","HF","FAGGRA03_HF","12","CS0","cool","short","chill0"
"FAGGRA04_SH_01","FAGGRA","04","SH","FAGGRA04_SH","01","CS1","cool","short","chill1"
"FAGGRA04_SH_02","FAGGRA","04","SH","FAGGRA04_SH","02","WL0","warm","long","chill0"
"FAGGRA04_SH_03","FAGGRA","04","SH","FAGGRA04_SH","03","WL1","warm","long","chill1"
"FAGGRA04_SH_04","FAGGRA","04","SH","FAGGRA04_SH","04","WL2","warm","long","chill2"
"FAGGRA04_SH_05","FAGGRA","04","SH","FAGGRA04_SH","05","CL0","cool","long","chill0"
"FAGGRA04_SH_06","FAGGRA","04","SH","FAGGRA04_SH","06","CL2","cool","long","chill2"
"FAGGRA04_SH_07","FAGGRA","04","SH","FAGGRA04_SH","07","CS2","cool","short","chill2"
"FAGGRA04_SH_08","FAGGRA","04","SH","FAGGRA04_SH","08","CS0","cool","short","chill0"
"FAGGRA04_SH_09","FAGGRA","04","SH","FAGGRA04_SH","09","WS0","warm","short","chill0"
"FAGGRA04_SH_10","FAGGRA","04","SH","FAGGRA04_SH","10","WS1","warm","short","chill1"
"FAGGRA04_SH_11","FAGGRA","04","SH","FAGGRA04_SH","11","WS2","warm","short","chill2"
"FAGGRA04_SH_12","FAGGRA","04","SH","FAGGRA04_SH","12","CL1","cool","long","chill1"
"FAGGRA05_SH_01","FAGGRA","05","SH","FAGGRA05_SH","01","WS0","warm","short","chill0"
"FAGGRA05_SH_02","FAGGRA","05","SH","FAGGRA05_SH","02","CS0","cool","short","chill0"
"FAGGRA05_SH_03","FAGGRA","05","SH","FAGGRA05_SH","03","CL0","cool","long","chill0"
"FAGGRA05_SH_04","FAGGRA","05","SH","FAGGRA05_SH","04","CS2","cool","short","chill2"
"FAGGRA05_SH_05","FAGGRA","05","SH","FAGGRA05_SH","05","WS2","warm","short","chill2"
"FAGGRA05_SH_06","FAGGRA","05","SH","FAGGRA05_SH","06","WL0","warm","long","chill0"
"FAGGRA05_SH_07","FAGGRA","05","SH","FAGGRA05_SH","07","CS1","cool","short","chill1"
"FAGGRA05_SH_08","FAGGRA","05","SH","FAGGRA05_SH","08","WL2","warm","long","chill2"
"FAGGRA05_SH_09","FAGGRA","05","SH","FAGGRA05_SH","09","CL2","cool","long","chill2"
"FAGGRA05_SH_10","FAGGRA","05","SH","FAGGRA05_SH","10","WS1","warm","short","chill1"
"FAGGRA05_SH_11","FAGGRA","05","SH","FAGGRA05_SH","11","CL1","cool","long","chill1"
"FAGGRA05_SH_12","FAGGRA","05","SH","FAGGRA05_SH","12","WL1","warm","long","chill1"
"FAGGRA06_SH_01","FAGGRA","06","SH","FAGGRA06_SH","01","CS0","cool","short","chill0"
"FAGGRA06_SH_02","FAGGRA","06","SH","FAGGRA06_SH","02","WL2","warm","long","chill2"
"FAGGRA06_SH_03","FAGGRA","06","SH","FAGGRA06_SH","03","CS2","cool","short","chill2"
"FAGGRA06_SH_04","FAGGRA","06","SH","FAGGRA06_SH","04","WL1","warm","long","chill1"
"FAGGRA06_SH_05","FAGGRA","06","SH","FAGGRA06_SH","05","WS2","warm","short","chill2"
"FAGGRA06_SH_06","FAGGRA","06","SH","FAGGRA06_SH","06","CL1","cool","long","chill1"
"FAGGRA06_SH_07","FAGGRA","06","SH","FAGGRA06_SH","07","CL2","cool","long","chill2"
"FAGGRA06_SH_08","FAGGRA","06","SH","FAGGRA06_SH","08","CS1","cool","short","chill1"
"FAGGRA06_SH_09","FAGGRA","06","SH","FAGGRA06_SH","09","CL0","cool","long","chill0"
"FAGGRA06_SH_10","FAGGRA","06","SH","FAGGRA06_SH","10","WS1","warm","short","chill1"
"FAGGRA06_SH_11","FAGGRA","06","SH","FAGGRA06_SH","11","WL0","warm","long","chill0"
"FAGGRA06_SH_12","FAGGRA","06","SH","FAGGRA06_SH","12","WS0","warm","short","chill0"
"FAGGRA07_SH_01","FAGGRA","07","SH","FAGGRA07_SH","01","CS2","cool","short","chill2"
"FAGGRA07_SH_02","FAGGRA","07","SH","FAGGRA07_SH","02","WL2","warm","long","chill2"
"FAGGRA07_SH_03","FAGGRA","07","SH","FAGGRA07_SH","03","WS2","warm","short","chill2"
"FAGGRA07_SH_04","FAGGRA","07","SH","FAGGRA07_SH","04","WS1","warm","short","chill1"
"FAGGRA07_SH_05","FAGGRA","07","SH","FAGGRA07_SH","05","WL1","warm","long","chill1"
"FAGGRA07_SH_06","FAGGRA","07","SH","FAGGRA07_SH","06","CS1","cool","short","chill1"
"FAGGRA07_SH_07","FAGGRA","07","SH","FAGGRA07_SH","07","CS0","cool","short","chill0"
"FAGGRA07_SH_08","FAGGRA","07","SH","FAGGRA07_SH","08","WL0","warm","long","chill0"
"FAGGRA07_SH_09","FAGGRA","07","SH","FAGGRA07_SH","09","CL2","cool","long","chill2"
"FAGGRA07_SH_10","FAGGRA","07","SH","FAGGRA07_SH","10","CL1","cool","long","chill1"
"FAGGRA07_SH_11","FAGGRA","07","SH","FAGGRA07_SH","11","CL0","cool","long","chill0"
"FAGGRA07_SH_12","FAGGRA","07","SH","FAGGRA07_SH","12","WS0","warm","short","chill0"
"FAGGRA08_SH_01","FAGGRA","08","SH","FAGGRA08_SH","01","CL2","cool","long","chill2"
"FAGGRA08_SH_02","FAGGRA","08","SH","FAGGRA08_SH","02","CS0","cool","short","chill0"
"FAGGRA08_SH_03","FAGGRA","08","SH","FAGGRA08_SH","03","WL2","warm","long","chill2"
"FAGGRA08_SH_04","FAGGRA","08","SH","FAGGRA08_SH","04","CS1","cool","short","chill1"
"FAGGRA08_SH_05","FAGGRA","08","SH","FAGGRA08_SH","05","WS1","warm","short","chill1"
"FAGGRA08_SH_06","FAGGRA","08","SH","FAGGRA08_SH","06","WL0","warm","long","chill0"
"FAGGRA08_SH_07","FAGGRA","08","SH","FAGGRA08_SH","07","WS0","warm","short","chill0"
"FAGGRA08_SH_08","FAGGRA","08","SH","FAGGRA08_SH","08","CS2","cool","short","chill2"
"FAGGRA08_SH_09","FAGGRA","08","SH","FAGGRA08_SH","09","CL1","cool","long","chill1"
"FAGGRA08_SH_10","FAGGRA","08","SH","FAGGRA08_SH","10","WL1","warm","long","chill1"
"FAGGRA08_SH_11","FAGGRA","08","SH","FAGGRA08_SH","11","WS2","warm","short","chill2"
"FAGGRA08_SH_12","FAGGRA","08","SH","FAGGRA08_SH","12","CL0","cool","long","chill0"
"FAGGRA09_HF_01","FAGGRA","09","HF","FAGGRA09_HF","01","WS2","warm","short","chill2"
"FAGGRA09_HF_02","FAGGRA","09","HF","FAGGRA09_HF","02","CS0","cool","short","chill0"
"FAGGRA09_HF_03","FAGGRA","09","HF","FAGGRA09_HF","03","CS1","cool","short","chill1"
"FAGGRA09_HF_04","FAGGRA","09","HF","FAGGRA09_HF","04","WL1","warm","long","chill1"
"FAGGRA09_HF_05","FAGGRA","09","HF","FAGGRA09_HF","05","WL2","warm","long","chill2"
"FAGGRA09_HF_06","FAGGRA","09","HF","FAGGRA09_HF","06","WL0","warm","long","chill0"
"FAGGRA09_HF_07","FAGGRA","09","HF","FAGGRA09_HF","07","WS0","warm","short","chill0"
"FAGGRA09_HF_08","FAGGRA","09","HF","FAGGRA09_HF","08","CL1","cool","long","chill1"
"FAGGRA09_HF_09","FAGGRA","09","HF","FAGGRA09_HF","09","WS1","warm","short","chill1"
"FAGGRA09_HF_10","FAGGRA","09","HF","FAGGRA09_HF","10","CL2","cool","long","chill2"
"FAGGRA09_HF_11","FAGGRA","09","HF","FAGGRA09_HF","11","CL0","cool","long","chill0"
"FAGGRA09_HF_12","FAGGRA","09","HF","FAGGRA09_HF","12","CS2","cool","short","chill2"
"FAGGRA10_HF_01","FAGGRA","10","HF","FAGGRA10_HF","01","CL1","cool","long","chill1"
"FAGGRA10_HF_02","FAGGRA","10","HF","FAGGRA10_HF","02","WS2","warm","short","chill2"
"FAGGRA10_HF_03","FAGGRA","10","HF","FAGGRA10_HF","03","WL2","warm","long","chill2"
"FAGGRA10_HF_04","FAGGRA","10","HF","FAGGRA10_HF","04","CL2","cool","long","chill2"
"FAGGRA10_HF_05","FAGGRA","10","HF","FAGGRA10_HF","05","WS1","warm","short","chill1"
"FAGGRA10_HF_06","FAGGRA","10","HF","FAGGRA10_HF","06","CS0","cool","short","chill0"
"FAGGRA10_HF_07","FAGGRA","10","HF","FAGGRA10_HF","07","CS2","cool","short","chill2"
"FAGGRA10_HF_08","FAGGRA","10","HF","FAGGRA10_HF","08","WL1","warm","long","chill1"
"FAGGRA10_HF_09","FAGGRA","10","HF","FAGGRA10_HF","09","WL0","warm","long","chill0"
"FAGGRA10_HF_10","FAGGRA","10","HF","FAGGRA10_HF","10","WS0","warm","short","chill0"
"FAGGRA10_HF_11","FAGGRA","10","HF","FAGGRA10_HF","11","CL0","cool","long","chill0"
"FAGGRA10_HF_12","FAGGRA","10","HF","FAGGRA10_HF","12","CS1","cool","short","chill1"
"FAGGRA11_HF_01","FAGGRA","11","HF","FAGGRA11_HF","01","CS1","cool","short","chill1"
"FAGGRA11_HF_02","FAGGRA","11","HF","FAGGRA11_HF","02","CS2","cool","short","chill2"
"FAGGRA11_HF_03","FAGGRA","11","HF","FAGGRA11_HF","03","WS1","warm","short","chill1"
"FAGGRA11_HF_04","FAGGRA","11","HF","FAGGRA11_HF","04","CL2","cool","long","chill2"
"FAGGRA11_HF_05","FAGGRA","11","HF","FAGGRA11_HF","05","CL1","cool","long","chill1"
"FAGGRA11_HF_06","FAGGRA","11","HF","FAGGRA11_HF","06","WS2","warm","short","chill2"
"FAGGRA11_HF_07","FAGGRA","11","HF","FAGGRA11_HF","07","WL1","warm","long","chill1"
"FAGGRA11_HF_08","FAGGRA","11","HF","FAGGRA11_HF","08","WL2","warm","long","chill2"
"FAGGRA11_HF_09","FAGGRA","11","HF","FAGGRA11_HF","09","WS0","warm","short","chill0"
"FAGGRA11_HF_10","FAGGRA","11","HF","FAGGRA11_HF","10","WL0","warm","long","chill0"
"FAGGRA11_HF_11","FAGGRA","11","HF","FAGGRA11_HF","11","CL0","cool","long","chill0"
"FAGGRA11_HF_12","FAGGRA","11","HF","FAGGRA11_HF","12","CS0","cool","short","chill0"
"FAGGRA13_HF_01","FAGGRA","13","HF","FAGGRA13_HF","01","WS0","warm","short","chill0"
"FAGGRA13_HF_02","FAGGRA","13","HF","FAGGRA13_HF","02","WL2","warm","long","chill2"
"FAGGRA13_HF_03","FAGGRA","13","HF","FAGGRA13_HF","03","CL0","cool","long","chill0"
"FAGGRA13_HF_04","FAGGRA","13","HF","FAGGRA13_HF","04","WS1","warm","short","chill1"
"FAGGRA13_HF_05","FAGGRA","13","HF","FAGGRA13_HF","05","WL1","warm","long","chill1"
"FAGGRA13_HF_06","FAGGRA","13","HF","FAGGRA13_HF","06","CS1","cool","short","chill1"
"FAGGRA13_HF_07","FAGGRA","13","HF","FAGGRA13_HF","07","CL2","cool","long","chill2"
"FAGGRA13_HF_08","FAGGRA","13","HF","FAGGRA13_HF","08","WL0","warm","long","chill0"
"FAGGRA13_HF_09","FAGGRA","13","HF","FAGGRA13_HF","09","CS2","cool","short","chill2"
"FAGGRA13_HF_10","FAGGRA","13","HF","FAGGRA13_HF","10","CS0","cool","short","chill0"
"FAGGRA13_HF_11","FAGGRA","13","HF","FAGGRA13_HF","11","CL1","cool","long","chill1"
"FAGGRA13_HF_12","FAGGRA","13","HF","FAGGRA13_HF","12","WS2","warm","short","chill2"
"FAGGRA14_HF_01","FAGGRA","14","HF","FAGGRA14_HF","01","WS1","warm","short","chill1"
"FAGGRA14_HF_02","FAGGRA","14","HF","FAGGRA14_HF","02","CL1","cool","long","chill1"
"FAGGRA14_HF_03","FAGGRA","14","HF","FAGGRA14_HF","03","CL0","cool","long","chill0"
"FAGGRA14_HF_04","FAGGRA","14","HF","FAGGRA14_HF","04","WL0","warm","long","chill0"
"FAGGRA14_HF_05","FAGGRA","14","HF","FAGGRA14_HF","05","CS1","cool","short","chill1"
"FAGGRA14_HF_06","FAGGRA","14","HF","FAGGRA14_HF","06","CS2","cool","short","chill2"
"FAGGRA14_HF_07","FAGGRA","14","HF","FAGGRA14_HF","07","CS0","cool","short","chill0"
"FAGGRA14_HF_08","FAGGRA","14","HF","FAGGRA14_HF","08","CL2","cool","long","chill2"
"FAGGRA14_HF_09","FAGGRA","14","HF","FAGGRA14_HF","09","WL1","warm","long","chill1"
"FAGGRA14_HF_10","FAGGRA","14","HF","FAGGRA14_HF","10","WL2","warm","long","chill2"
"FAGGRA14_HF_11","FAGGRA","14","HF","FAGGRA14_HF","11","WS0","warm","short","chill0"
"FAGGRA14_HF_12","FAGGRA","14","HF","FAGGRA14_HF","12","WS2","warm","short","chill2"
"FRANIG01_HF_01","FRANIG","01","HF","FRANIG01_HF","01","CS0","cool","short","chill0"
"FRANIG01_HF_02","FRANIG","01","HF","FRANIG01_HF","02","WS0","warm","short","chill0"
"FRANIG01_HF_03","FRANIG","01","HF","FRANIG01_HF","03","WL0","warm","long","chill0"
"FRANIG01_HF_04","FRANIG","01","HF","FRANIG01_HF","04","CL0","cool","long","chill0"
"FRANIG01_SH_01","FRANIG","01","SH","FRANIG01_SH","01","CL0","cool","long","chill0"
"FRANIG01_SH_02","FRANIG","01","SH","FRANIG01_SH","02","WS0","warm","short","chill0"
"FRANIG01_SH_03","FRANIG","01","SH","FRANIG01_SH","03","WL0","warm","long","chill0"
"FRANIG01_SH_04","FRANIG","01","SH","FRANIG01_SH","04","CS0","cool","short","chill0"
"FRANIG02_SH_01","FRANIG","02","SH","FRANIG02_SH","01","CS0","cool","short","chill0"
"FRANIG02_SH_02","FRANIG","02","SH","FRANIG02_SH","02","WL0","warm","long","chill0"
"FRANIG02_SH_03","FRANIG","02","SH","FRANIG02_SH","03","WS0","warm","short","chill0"
"FRANIG02_SH_04","FRANIG","02","SH","FRANIG02_SH","04","CL0","cool","long","chill0"
"FRANIG03_HF_01","FRANIG","03","HF","FRANIG03_HF","01","CL0","cool","long","chill0"
"FRANIG03_HF_02","FRANIG","03","HF","FRANIG03_HF","02","CS0","cool","short","chill0"
"FRANIG03_HF_03","FRANIG","03","HF","FRANIG03_HF","03","WS0","warm","short","chill0"
"FRANIG03_HF_04","FRANIG","03","HF","FRANIG03_HF","04","WL0","warm","long","chill0"
"FRANIG04_HF_01","FRANIG","04","HF","FRANIG04_HF","01","CL0","cool","long","chill0"
"FRANIG04_HF_02","FRANIG","04","HF","FRANIG04_HF","02","WL0","warm","long","chill0"
"FRANIG04_HF_03","FRANIG","04","HF","FRANIG04_HF","03","WS0","warm","short","chill0"
"FRANIG04_HF_04","FRANIG","04","HF","FRANIG04_HF","04","CS0","cool","short","chill0"
"FRANIG05_HF_01","FRANIG","05","HF","FRANIG05_HF","01","CS0","cool","short","chill0"
"FRANIG05_HF_02","FRANIG","05","HF","FRANIG05_HF","02","WS0","warm","short","chill0"
"FRANIG05_HF_03","FRANIG","05","HF","FRANIG05_HF","03","CL0","cool","long","chill0"
"FRANIG05_HF_04","FRANIG","05","HF","FRANIG05_HF","04","WL0","warm","long","chill0"
"FRANIG05_SH_01","FRANIG","05","SH","FRANIG05_SH","01","CL0","cool","long","chill0"
"FRANIG05_SH_02","FRANIG","05","SH","FRANIG05_SH","02","WS0","warm","short","chill0"
"FRANIG05_SH_03","FRANIG","05","SH","FRANIG05_SH","03","CS0","cool","short","chill0"
"FRANIG05_SH_04","FRANIG","05","SH","FRANIG05_SH","04","WL0","warm","long","chill0"
"FRANIG06_HF_01","FRANIG","06","HF","FRANIG06_HF","01","CS0","cool","short","chill0"
"FRANIG06_HF_02","FRANIG","06","HF","FRANIG06_HF","02","CL0","cool","long","chill0"
"FRANIG06_HF_03","FRANIG","06","HF","FRANIG06_HF","03","WL0","warm","long","chill0"
"FRANIG06_HF_04","FRANIG","06","HF","FRANIG06_HF","04","WS0","warm","short","chill0"
"FRANIG06_SH_01","FRANIG","06","SH","FRANIG06_SH","01","CS0","cool","short","chill0"
"FRANIG06_SH_02","FRANIG","06","SH","FRANIG06_SH","02","WS0","warm","short","chill0"
"FRANIG06_SH_03","FRANIG","06","SH","FRANIG06_SH","03","CL0","cool","long","chill0"
"FRANIG06_SH_04","FRANIG","06","SH","FRANIG06_SH","04","WL0","warm","long","chill0"
"FRANIG08_HF_01","FRANIG","08","HF","FRANIG08_HF","01","CL0","cool","long","chill0"
"FRANIG08_HF_02","FRANIG","08","HF","FRANIG08_HF","02","WS0","warm","short","chill0"
"FRANIG08_HF_03","FRANIG","08","HF","FRANIG08_HF","03","CS0","cool","short","chill0"
"FRANIG08_HF_04","FRANIG","08","HF","FRANIG08_HF","04","WL0","warm","long","chill0"
"FRANIG08_SH_01","FRANIG","08","SH","FRANIG08_SH","01","WS0","warm","short","chill0"
"FRANIG08_SH_02","FRANIG","08","SH","FRANIG08_SH","02","WL0","warm","long","chill0"
"FRANIG08_SH_03","FRANIG","08","SH","FRANIG08_SH","03","CS0","cool","short","chill0"
"FRANIG08_SH_04","FRANIG","08","SH","FRANIG08_SH","04","CL0","cool","long","chill0"
"FRANIG09_SH_01","FRANIG","09","SH","FRANIG09_SH","01","CS0","cool","short","chill0"
"FRANIG09_SH_02","FRANIG","09","SH","FRANIG09_SH","02","WS0","warm","short","chill0"
"FRANIG09_SH_03","FRANIG","09","SH","FRANIG09_SH","03","WL0","warm","long","chill0"
"FRANIG09_SH_04","FRANIG","09","SH","FRANIG09_SH","04","CL0","cool","long","chill0"
"HAMVIR07_HF_01","HAMVIR","07","HF","HAMVIR07_HF","01","CS0","cool","short","chill0"
"HAMVIR07_HF_02","HAMVIR","07","HF","HAMVIR07_HF","02","WS0","warm","short","chill0"
"HAMVIR07_HF_03","HAMVIR","07","HF","HAMVIR07_HF","03","CL0","cool","long","chill0"
"HAMVIR07_HF_04","HAMVIR","07","HF","HAMVIR07_HF","04","WL0","warm","long","chill0"
"HAMVIR08_HF_01","HAMVIR","08","HF","HAMVIR08_HF","01","WL0","warm","long","chill0"
"HAMVIR08_HF_02","HAMVIR","08","HF","HAMVIR08_HF","02","CL0","cool","long","chill0"
"HAMVIR08_HF_03","HAMVIR","08","HF","HAMVIR08_HF","03","WS0","warm","short","chill0"
"HAMVIR08_HF_04","HAMVIR","08","HF","HAMVIR08_HF","04","CS0","cool","short","chill0"
"HAMVIR09_HF_01","HAMVIR","09","HF","HAMVIR09_HF","01","CL0","cool","long","chill0"
"HAMVIR09_HF_02","HAMVIR","09","HF","HAMVIR09_HF","02","WL0","warm","long","chill0"
"HAMVIR09_HF_03","HAMVIR","09","HF","HAMVIR09_HF","03","WS0","warm","short","chill0"
"HAMVIR09_HF_04","HAMVIR","09","HF","HAMVIR09_HF","04","CS0","cool","short","chill0"
"HAMVIR10_HF_01","HAMVIR","10","HF","HAMVIR10_HF","01","CL0","cool","long","chill0"
"HAMVIR10_HF_02","HAMVIR","10","HF","HAMVIR10_HF","02","WS0","warm","short","chill0"
"HAMVIR10_HF_03","HAMVIR","10","HF","HAMVIR10_HF","03","WL0","warm","long","chill0"
"HAMVIR10_HF_04","HAMVIR","10","HF","HAMVIR10_HF","04","CS0","cool","short","chill0"
"HAMVIR11_HF_01","HAMVIR","11","HF","HAMVIR11_HF","01","WL0","warm","long","chill0"
"HAMVIR11_HF_02","HAMVIR","11","HF","HAMVIR11_HF","02","CS0","cool","short","chill0"
"HAMVIR11_HF_03","HAMVIR","11","HF","HAMVIR11_HF","03","WS0","warm","short","chill0"
"HAMVIR11_HF_04","HAMVIR","11","HF","HAMVIR11_HF","04","CL0","cool","long","chill0"
"HAMVIR12_HF_01","HAMVIR","12","HF","HAMVIR12_HF","01","CL0","cool","long","chill0"
"HAMVIR12_HF_02","HAMVIR","12","HF","HAMVIR12_HF","02","CS0","cool","short","chill0"
"HAMVIR12_HF_03","HAMVIR","12","HF","HAMVIR12_HF","03","WS0","warm","short","chill0"
"HAMVIR12_HF_04","HAMVIR","12","HF","HAMVIR12_HF","04","WL0","warm","long","chill0"
"ILEMUC01_SH_01","ILEMUC","01","SH","ILEMUC01_SH","01","WS2","warm","short","chill2"
"ILEMUC01_SH_02","ILEMUC","01","SH","ILEMUC01_SH","02","CL0","cool","long","chill0"
"ILEMUC01_SH_03","ILEMUC","01","SH","ILEMUC01_SH","03","CS1","cool","short","chill1"
"ILEMUC01_SH_04","ILEMUC","01","SH","ILEMUC01_SH","04","CS2","cool","short","chill2"
"ILEMUC01_SH_05","ILEMUC","01","SH","ILEMUC01_SH","05","CL2","cool","long","chill2"
"ILEMUC01_SH_06","ILEMUC","01","SH","ILEMUC01_SH","06","WL0","warm","long","chill0"
"ILEMUC01_SH_07","ILEMUC","01","SH","ILEMUC01_SH","07","WL1","warm","long","chill1"
"ILEMUC01_SH_08","ILEMUC","01","SH","ILEMUC01_SH","08","WS1","warm","short","chill1"
